Feature,Percentage_Multiplier
building_area_total,0.0147
lot_width,0.0345
bedrooms_above_grade,0.0651
bathrooms_total_integer,0.0169
parking_total,0.0223
basement_score,-0.0069
interior_score,0.0168
exterior_score,0.0122
