Feature,Percentage_Multiplier
building_area_total,0.0267
lot_width,0.0
bedrooms_above_grade,-0.009
bathrooms_total_integer,0.0443
parking_total,0.0739
basement_score,0.013
interior_score,0.066
exterior_score,0.0356
