Feature,Percentage_Multiplier
building_area_total,0.0133
lot_width,-0.0444
bedrooms_above_grade,0.0072
bathrooms_total_integer,0.0938
parking_total,0.0328
basement_score,0.0281
interior_score,0.0316
exterior_score,0.0268
