Feature,Percentage_Multiplier
building_area_total,0.0299
lot_width,-0.0223
bedrooms_above_grade,0.0238
bathrooms_total_integer,0.1755
parking_total,0.0146
basement_score,-0.02
interior_score,0.0171
exterior_score,0.0087
