Feature,Percentage_Multiplier
building_area_total,0.1084
lot_width,-0.0142
bedrooms_above_grade,0.0232
bathrooms_total_integer,0.0496
parking_total,0.0418
basement_score,-0.0465
interior_score,0.0175
exterior_score,0.0079
