Feature,Percentage_Multiplier
building_area_total,0.0374
lot_width,-0.0036
bedrooms_above_grade,0.0112
bathrooms_total_integer,0.0162
parking_total,0.0154
basement_score,0.0
interior_score,0.0163
exterior_score,0.0241
