Feature,Percentage_Multiplier
building_area_total,0.042
lot_width,0.0498
bedrooms_above_grade,-0.0322
bathrooms_total_integer,0.054
parking_total,0.0647
basement_score,0.0185
interior_score,0.0418
exterior_score,0.0043
