Feature,Percentage_Multiplier
building_area_total,0.0085
lot_width,0.0176
bedrooms_above_grade,0.0187
bathrooms_total_integer,0.0669
parking_total,0.0289
basement_score,0.0108
interior_score,0.0281
exterior_score,0.018
