Feature,Percentage_Multiplier
building_area_total,0.0207
lot_width,-0.0411
bedrooms_above_grade,0.0191
bathrooms_total_integer,0.0934
parking_total,0.0431
basement_score,0.0061
interior_score,0.0132
exterior_score,0.0128
