Feature,Percentage_Multiplier
building_area_total,0.0416
lot_width,0.0436
bedrooms_above_grade,0.0492
bathrooms_total_integer,0.0475
parking_total,0.0614
basement_score,-0.0377
interior_score,0.0237
exterior_score,0.0132
