Feature,Percentage_Multiplier
building_area_total,0.0673
lot_width,0.0299
bedrooms_above_grade,0.0207
bathrooms_total_integer,0.012
parking_total,0.0069
basement_score,-0.0097
interior_score,0.009
exterior_score,0.0057
