Feature,Percentage_Multiplier
building_area_total,0.0729
lot_width,0.0
bedrooms_above_grade,0.0117
bathrooms_total_integer,-0.0083
parking_total,0.006
basement_score,0.0
interior_score,0.0235
exterior_score,0.0131
