Feature,Percentage_Multiplier
building_area_total,-0.0056
lot_width,0.0704
bedrooms_above_grade,-0.0041
bathrooms_total_integer,0.0043
parking_total,-0.0193
basement_score,-0.0011
interior_score,-0.0056
exterior_score,0.0031
