City_Region,Property_Type,Feature,Beta,Mean,StdDev
45 - Frontenac Centre,Detached,building_area_total,0.0183,1369.9839,545.342355
45 - Frontenac Centre,Detached,lot_width,0.040398,371.5429,516.186517
45 - Frontenac Centre,Detached,bedrooms_above_grade,0.02635,2.6522,1.021878
45 - Frontenac Centre,Detached,bathrooms_total_integer,0.177814,1.5739,0.791925
45 - Frontenac Centre,Detached,parking_total,0.048072,6.2348,3.406721
45 - Frontenac Centre,Detached,basement_score,0.045917,3.9217,2.709557
45 - Frontenac Centre,Detached,interior_score,0.092238,3.0348,0.721477
45 - Frontenac Centre,Detached,exterior_score,0.05704,2.7043,1.08727
