Feature,Percentage_Multiplier
building_area_total,0.1176
lot_width,-0.0497
bedrooms_above_grade,0.0321
bathrooms_total_integer,0.0677
parking_total,0.0435
basement_score,0.027
interior_score,0.028
exterior_score,-0.0075
