Feature,Percentage_Multiplier
building_area_total,0.1933
lot_width,0.0
bedrooms_above_grade,-0.0503
bathrooms_total_integer,0.0022
parking_total,0.0096
basement_score,0.0
interior_score,0.0625
exterior_score,-0.0655
