Feature,Percentage_Multiplier
building_area_total,0.0756
lot_width,-0.0819
bedrooms_above_grade,-0.0366
bathrooms_total_integer,0.0455
parking_total,0.1211
basement_score,0.0248
interior_score,0.0583
exterior_score,0.0287
