Feature,Percentage_Multiplier
building_area_total,0.0692
lot_width,0.039
bedrooms_above_grade,-0.0119
bathrooms_total_integer,0.0127
parking_total,-0.0164
basement_score,-0.0022
interior_score,0.0197
exterior_score,0.0112
