Feature,Percentage_Multiplier
building_area_total,0.0385
lot_width,0.059
bedrooms_above_grade,0.0275
bathrooms_total_integer,0.0585
parking_total,-0.0206
basement_score,0.0308
interior_score,0.0366
exterior_score,0.0272
