Feature,Percentage_Multiplier
building_area_total,0.0215
lot_width,0.0276
bedrooms_above_grade,0.0076
bathrooms_total_integer,0.0859
parking_total,0.0158
basement_score,0.0227
interior_score,-0.0139
exterior_score,0.0051
