Feature,Percentage_Multiplier
building_area_total,0.0909
lot_width,0.0773
bedrooms_above_grade,-0.004
bathrooms_total_integer,0.0385
parking_total,0.1228
basement_score,0.0141
interior_score,0.0639
exterior_score,-0.001
