Feature,Percentage_Multiplier
building_area_total,-0.0225
lot_width,0.0636
bedrooms_above_grade,0.0292
bathrooms_total_integer,0.0698
parking_total,0.2253
basement_score,0.031
interior_score,0.0381
exterior_score,0.0236
