Feature,Percentage_Multiplier
building_area_total,0.0534
lot_width,-0.0277
bedrooms_above_grade,0.0602
bathrooms_total_integer,0.0058
parking_total,0.0266
basement_score,-0.0101
interior_score,0.0143
exterior_score,0.0161
